缺陷类型,文件名,异常标签,峰峰值,峰度,偏度,标准差,方差,最大值,最小值,均值,小波能量,上升沿到峰值的距离,峰值到下降沿的距离,主要频率成分,频谱质心,频谱带宽,频谱熵,瞬时频率,短时能量,小波熵
MOA_InsulDegrad_Peaks,filtered_denoised_202412161116_peak2.csv,1,0.019523,-1.7439927838243763,0.174107610856248,0.0032712883456533985,1.0701327440407748e-05,0.012708,-0.006815,-0.00030626849999999996,0.021590255669000007,999,1,2.0,-0.043217240328852345,231.4924839196104,10.123861889591979,12.40704710900711,0.002698781958625,0.013213419371431643
MOA_InsulDegrad_Peaks,filtered_denoised_202412161117_peak1.csv,1,0.054649,5.681470961883767,0.208950297438977,0.006134487211884543,3.7631933352775e-05,0.02709,-0.027559,-0.0004905150000000002,0.07574507663600004,1000,20,15.5,-0.03234416262991399,176.2568978997882,9.366969250028191,12.427267694259038,0.0094681345795,0.011426076002872727
MOA_InsulDegrad_Peaks,filtered_denoised_202412161117_peak2.csv,1,0.060737,5.35200528464985,0.2254832267518645,0.006389643752368339,4.0827547282179747e-05,0.032117,-0.02862,0.0005430795000000002,0.08224496525100004,887,18,14.0,-0.0038218175825500233,168.0236411248987,9.435260821553996,13.967117017226965,0.010280620656374998,0.011572687604351858
MOA_InsulDegrad_Peaks,filtered_denoised_202412161121_peak1.csv,1,0.13378099999999998,8.482960887197699,0.34289376725883625,0.01363121899593832,0.00018581013131522972,0.069726,-0.064055,0.0001636294999999997,0.37167381185700016,1000,20,14.0,-0.07019145924459826,142.7062982292053,8.696722507908476,14.953120653705403,0.046459226482125,0.022531004113125693
MOA_InsulDegrad_Peaks,filtered_denoised_202412161127_peak1.csv,1,0.040140999999999996,1.3812600087425446,-0.036745895068306306,0.005399211339498551,2.9151483088569733e-05,0.018619,-0.021522,-0.00012190550000000011,0.05833268807900001,1000,16,15.0,-0.08456167840010646,189.0278476580342,9.658452131897056,14.009594593250494,0.007291586009874997,0.013434824799835675
MOA_InsulDegrad_Peaks,filtered_denoised_202412161129_peak1.csv,1,0.172568,5.720068373134505,0.03922304015779598,0.019498304659115614,0.00038018388457968964,0.092693,-0.079875,0.00014728949999999957,0.7604111575530005,257,24,13.5,-0.0454958541272241,130.3460461438981,8.384986779169996,17.010762766207897,0.09505139469412499,0.028692472122239025
MOA_InsulDegrad_Peaks,filtered_denoised_202412161133_peak1.csv,1,0.18524800000000002,13.487792020108188,0.5776475418945957,0.015280389167549853,0.00023349029311177488,0.093753,-0.091495,-4.343499999999989e-05,0.46698435942200006,485,15,14.5,-0.051045979973073106,135.40410147715673,8.779251555920943,13.40665968632532,0.05837304492774997,0.0249349233450026
MOA_InsulDegrad_Peaks,filtered_denoised_202412161134_peak1.csv,1,0.529569,15.87935635386497,0.8999135924788947,0.042105187536366585,0.0017728468174725998,0.292071,-0.237498,-0.0007593799999999994,3.5468469509140017,143,20,18.5,-0.0571433013082493,94.08400800370502,8.041171162484485,15.471732875763552,0.44335586886425005,0.10933666416594587
MOA_InsulDegrad_Peaks,filtered_denoised_202412161135_peak1.csv,1,0.053931999999999994,2.9961307415163594,-0.18523922210469823,0.006963511525761103,4.849049276940773e-05,0.025424,-0.028508,0.0004913564999999999,0.097463847959,1000,16,13.0,-0.009967657693421573,178.69563640384106,9.532472905386287,17.938138204899214,0.012182980994874994,0.018662519229544323
MOA_InsulDegrad_Peaks,filtered_denoised_202412161144_peak1.csv,1,0.6949209999999999,14.347898900924932,0.4236773359634826,0.05732715137936883,0.0032864022852730694,0.38808,-0.306841,-0.00012240549999999905,6.572834536759004,17,19,14.0,-0.016247595154509402,90.76095816024315,8.04729312243648,16.7662149823255,0.821604317094875,0.15951294492522555
MOA_InsulDegrad_Peaks,filtered_denoised_202412161147_peak1.csv,1,0.55386,5.355634092154349,0.007977993367699247,0.06053446101466172,0.0036644209703356,0.272264,-0.281596,5.4180000000000176e-05,7.328847811616004,830,22,14.5,-0.003868664213006961,85.69718248213802,8.658854130040867,16.638634870396533,0.916105976452,0.4056297293175786
MOA_InsulDegrad_Peaks,filtered_denoised_202412161148_peak1.csv,1,0.9434899999999999,6.128723384790638,-0.029903207180903855,0.09312587534045166,0.008672428657925342,0.444556,-0.498934,0.0005145875000000009,17.345386916441008,815,24,16.0,-0.005657233291873699,85.77665699371337,8.558505576344526,17.433305612549812,2.168173364555125,0.8130434779115165
MOA_InsulDegrad_Peaks,filtered_denoised_202412161149_peak1.csv,1,0.8592500000000001,13.084517064762881,0.46504818131174785,0.07497083443825057,0.005620626016367579,0.467194,-0.392056,-0.0005494794999999996,11.241855888177009,17,20,14.0,-0.008862647179275178,83.60540324872973,7.7773730834127655,14.921044282820796,1.405231986022125,0.2157074978680677
MOA_InsulDegrad_Peaks,filtered_denoised_202412161155_peak1.csv,1,0.485139,10.866000778042316,0.36146977162772137,0.04034459171639429,0.0016276860807625507,0.25099,-0.234149,0.0001516429999999996,3.2554181527240025,18,20,14.5,-0.007711211522660457,96.57597756548198,8.162982688787014,15.929873291428624,0.4069272690904999,0.09480656525356776
MOA_InsulDegrad_Peaks,filtered_denoised_202412161156_peak1.csv,1,0.719865,17.342525673777896,0.07048068015905949,0.05108785345374328,0.0026099687705111495,0.34269,-0.377175,-0.0004948504999999993,5.220427295057002,20,15,14.5,-0.00536379869225057,84.25554258029726,8.38063981099052,18.917266080774812,0.6525534118821249,0.18739191498744628
MOA_InsulDegrad_Peaks,filtered_denoised_202412161156_peak2.csv,1,0.7646379999999999,7.251919779267387,0.42737927797755193,0.07425057100984708,0.005513147295288344,0.42206,-0.342578,-0.00022321600000000042,11.026394241342002,976,18,13.5,-0.019216478327495963,102.6447349938162,8.16044868161401,14.448195055947147,1.37829928016775,0.22833185712978987
MOA_InsulDegrad_Peaks,filtered_denoised_202412161157_peak1.csv,1,0.970039,5.912153808183878,0.22511928365324646,0.08874394613360567,0.007875487975364305,0.498148,-0.471891,-0.00016473599999999983,15.751030226628009,830,18,13.5,-0.01064516420497856,77.72448134190466,8.11686028759025,13.084133272064474,1.9688787783285,0.4526954251731421
MOA_InsulDegrad_Peaks,filtered_denoised_202412161158_peak1.csv,1,0.643499,9.233995981671068,-0.5488762047452911,0.05538681803705621,0.003067699612269975,0.240185,-0.403314,0.0006563049999999999,6.136260697046003,56,6,18.0,-0.02323534330687752,91.6000041094949,8.695261724943755,18.449447970382803,0.76703258713075,0.3837723770856207
MOA_InsulDegrad_Peaks,filtered_denoised_202412161201_peak1.csv,1,0.486198,7.617739194226595,-0.44956795957493006,0.04436680892044574,0.0019684137337833436,0.206559,-0.279639,0.00048578750000000034,3.9372994465570015,52,8,18.0,-0.008844140246456408,89.74783423583331,8.66161856391858,17.967830330382366,0.49216243081962496,0.2584097500959244
MOA_InsulDegrad_Peaks,filtered_denoised_202412161202_peak1.csv,1,0.385515,10.2387345246097,-0.22099071053444794,0.02783863919221625,0.0007749898320743988,0.183445,-0.20207,0.00024455099999999975,1.5500992745320006,936,17,20.0,-0.018567271594032517,101.15985654209805,8.968030534288172,14.959761546698118,0.19376240931649996,0.12512398178526213
MOA_InsulDegrad_Peaks,filtered_denoised_202412161204_peak1.csv,1,0.7239310000000001,16.290353906079762,-0.24175944982378886,0.05260450346082852,0.0027672337843603198,0.313632,-0.410299,-0.00030578049999999975,5.534654572149003,13,6,17.5,-0.02838261755471606,89.3195382704191,8.817212163200569,17.48539712914257,0.691831821518625,0.4744896667859182
MOA_InsulDegrad_Peaks,filtered_denoised_202412161210_peak1.csv,1,0.656254,9.476200284211657,0.4161201318600462,0.05872461433982942,0.0034485803293616995,0.341575,-0.314679,-0.00028380050000000035,6.897321744171004,572,22,17.5,-0.006780367879818588,86.63736736512737,8.336053112939332,16.50520682306117,0.8621652180213748,0.22911923057609318
MOA_InsulDegrad_Peaks,filtered_denoised_202412161219_peak1.csv,1,0.366375,12.372766374208446,0.6348155154413311,0.03364876719529825,0.0011322395337633798,0.207419,-0.158956,-6.927949999999983e-05,2.264488666825001,764,19,14.5,-0.04229312862182971,105.24915319388552,8.018117882329983,15.89578585916668,0.28306108335312496,0.05740966676603395
MOA_InsulDegrad_Peaks,filtered_denoised_202412161224_peak1.csv,1,1.208266,5.85034865369576,0.16564333558119662,0.12448142513954401,0.015495625204771898,0.632612,-0.575654,-0.001021348,30.993336713018017,761,21,15.0,-0.0036778585512188887,70.39010277077017,8.145986593321904,15.933903058818187,3.87416708912725,0.9856302192127653
MOA_InsulDegrad_Peaks,filtered_denoised_202412161227_peak1.csv,1,0.574929,15.766679297556056,0.08831915977705034,0.04219925830282232,0.0017807774013083187,0.281736,-0.293193,-0.0004392910000000012,3.5619407557820013,18,18,14.0,-0.0047867073990246,98.84396730784255,8.395727247547676,14.421883827112616,0.44524259447274994,0.12862249817166388
MOA_InsulDegrad_Peaks,filtered_denoised_202412161230_peak1.csv,1,1.35161,19.847826030709186,-0.8190699176596484,0.0893529615325867,0.00798395173464392,0.578051,-0.773559,-0.0005260090000000006,15.968456840224007,734,11,18.0,-0.03749534857040092,86.13393097140899,8.506596116919876,15.833565621518746,1.996057105028,0.6147782166104352
MOA_InsulDegrad_Peaks,filtered_denoised_202412161243_peak1.csv,1,0.62536,11.386647862788621,0.31812692636469364,0.05123611784894282,0.0026251397722307575,0.337075,-0.288285,-0.00040390650000000027,5.250605825383002,20,19,14.0,-0.0002486665069150794,99.27300999145014,8.262268257138786,15.434862208698444,0.6563257281728749,0.1595625504028667
MOA_InsulDegrad_Peaks,filtered_denoised_202412161245_peak1.csv,1,0.7605409999999999,6.115715928721985,0.3480779189092042,0.07403148325280455,0.00548066051261028,0.405881,-0.35466,-0.00043382049999999927,10.961697425673004,1194,21,13.5,-0.00435240203832207,88.7992376392233,8.120903470640526,14.43476531541557,1.3702121782091248,0.28086326001074274
MOA_InsulDegrad_Peaks,filtered_denoised_202412161245_peak2.csv,1,0.9018200000000001,19.870817247082602,0.27318523987078025,0.05606527182521001,0.0031433147048346875,0.450144,-0.451676,-6.302850000000004e-05,6.286637354853005,56,17,18.0,-0.0003767182600757959,81.65797413622867,8.50675519915891,14.989571201849218,0.7858296693566249,0.30938045807322023
MOA_InsulDegrad_Peaks,filtered_denoised_202412161246_peak1.csv,1,0.798033,10.258651183465862,-0.31319135948538607,0.06177593593136388,0.0038162662601959746,0.375579,-0.422454,-0.0015715449999999995,7.637472027766004,580,15,17.5,-0.018449993817845265,84.39146364007397,8.479544600086452,17.33750773353273,0.95468400347075,0.3237786324524474
MOA_InsulDegrad_Peaks,filtered_denoised_202412161247_peak1.csv,1,1.009348,11.284704975767298,-0.23170440152620167,0.07919205803242076,0.006271382055410298,0.415267,-0.594081,1.6401499999999734e-05,12.542764648839007,697,5,15.0,-0.011553668613661128,85.85547827716705,8.695105477246981,19.32020439510682,1.5678455811048748,0.8641578528690401
MOA_InsulDegrad_Peaks,filtered_denoised_202412161248_peak1.csv,1,0.7443010000000001,4.719075601135154,0.2182454812824684,0.0773575717000654,0.005984193899330759,0.373719,-0.370582,-0.000355171,11.968640091540006,764,22,17.0,-0.0015038963222821417,76.68621721727108,8.201516549521287,15.920171062410121,1.4960800114425001,0.4619730792711605
MOA_InsulDegrad_Peaks,filtered_denoised_202412161248_peak2.csv,1,0.80165,11.247531111527245,0.6500954718155884,0.06702622392792017,0.004492514694035698,0.427787,-0.373863,-9.772650000000027e-05,8.985048489009003,643,16,18.5,-0.000802934528468648,90.01981381184956,8.364263315623859,20.005364828375036,1.1231310611261247,0.37562857619257634
MOA_InsulDegrad_Peaks,filtered_denoised_202412161249_peak1.csv,1,0.562577,3.7399936134655523,0.08916661607433156,0.06908977368056547,0.004773396827231757,0.280783,-0.281794,-0.0004542184999999995,9.547206283355006,577,17,14.0,-0.010796127277269677,91.17915366172055,8.20704486134318,15.945234111286425,1.1934007854193749,0.2997862018149863
MOA_InsulDegrad_Peaks,filtered_denoised_202412161251_peak1.csv,1,0.668725,20.14769900568894,-0.9986691784780765,0.044201706306552666,0.001953790840410738,0.277146,-0.391579,-0.0009777535000000002,3.9094936846350024,976,9,18.5,-0.05171938689442643,103.99380336337362,8.758422889343063,17.454576187333238,0.488686710579375,0.20623822162308886
MOA_InsulDegrad_Peaks,filtered_denoised_202412161252_peak1.csv,1,1.249471,17.24500889364678,0.09367688498240671,0.0857835601194135,0.00735881918676103,0.555947,-0.693524,-0.0007254294999999997,14.71869086944101,691,21,19.0,-0.0016341079361335417,81.08275730374687,8.524717510612033,17.443650382133402,1.8398363586801252,0.668311708958373
MOA_InsulDegrad_Peaks,filtered_denoised_202412161253_peak1.csv,1,0.611651,6.511353418071541,-0.4780252695082821,0.054596861941935734,0.002980817333906791,0.254244,-0.357407,0.000272703,5.961783401666002,872,21,15.5,-0.004788371220396552,95.53333585994004,8.659639662829782,17.422902581987813,0.7452229252082498,0.29606552878184234
MOA_InsulDegrad_Peaks,filtered_denoised_202412161254_peak1.csv,1,1.117635,11.41004445380971,0.5236754365209558,0.09526437153077698,0.009075300483153912,0.586273,-0.531362,-0.00022978299999999984,18.15070656676201,614,23,17.0,-0.025098999321311422,91.0810167601886,8.483025668676044,14.967281379564769,2.26883832084525,0.6323199952569859
MOA_InsulDegrad_Peaks,filtered_denoised_202412161255_peak1.csv,1,0.43381400000000003,6.379402030805381,-0.13899446331056056,0.04107308129661725,0.0016869980071985298,0.178275,-0.255539,0.0004649454999999999,3.3744283630330014,1000,18,14.0,-0.005425767397009254,98.71199258999982,8.374545549435695,15.46783738508981,0.421803545379125,0.12373095334115128
MOA_InsulDegrad_Peaks,filtered_denoised_202412161256_peak1.csv,1,0.383792,4.7415121856633515,-0.06687619595451118,0.03695860783116972,0.0013659386928181996,0.179625,-0.204167,0.0001426755000000006,2.7319180982330007,839,18,14.5,-0.007593640594909144,98.02953075459578,8.477574017640018,15.82385793789611,0.3414897622791249,0.11034820301275637
MOA_InsulDegrad_Peaks,filtered_denoised_202412161258_peak1.csv,1,0.503099,4.118514747552435,0.29746504776766514,0.0592978959829948,0.0035162404680100707,0.281661,-0.221438,-0.00024782699999999946,7.032603772464003,900,20,14.5,-0.010243380386423558,96.26848065631266,7.938130085435808,15.98363666304721,0.8790754715579999,0.17439512590883702
MOA_InsulDegrad_Peaks,filtered_denoised_202412161259_peak1.csv,1,0.515551,10.410445512750847,0.3365565419680492,0.04435647878622017,0.0019674972103123998,0.252807,-0.262744,-0.00112876,3.937542618900002,816,15,13.5,-0.006974446683553811,108.00626039759722,8.777229255351632,18.943609439445044,0.4921928273624999,0.1785678364733259
MOA_InsulDegrad_Peaks,filtered_denoised_202412161300_peak1.csv,1,0.395821,7.250024067151705,-0.15730987795664791,0.034673387319402164,0.001202243788201279,0.176136,-0.219685,0.0003246890000000007,2.404698422296001,373,20,13.5,-0.0363571223677293,104.43199110337834,8.482731527246957,12.471628428163733,0.30058730278699997,0.09359338650397753
MOA_InsulDegrad_Peaks,filtered_denoised_202412161301_peak1.csv,1,0.429107,4.431600503812857,0.28451544104977966,0.04600766185779412,0.0021167049496211236,0.234364,-0.194743,-0.00023237400000000063,4.233517894594002,761,20,14.5,-0.008564105531830785,97.41592597645288,8.278989407676828,17.866570420527676,0.52918973682425,0.14494440580858203
MOA_InsulDegrad_Peaks,filtered_denoised_202412161302_peak1.csv,1,0.23935499999999998,2.75919987554009,0.19877204272147941,0.02860010124716491,0.0008179657913480839,0.118852,-0.120503,0.0002839459999999993,1.6360928333580007,1430,19,15.5,-0.032148116905178194,105.25262240974483,8.818594590247546,19.490853681692187,0.20451160416974998,0.11660155144649123
MOA_InsulDegrad_Peaks,filtered_denoised_202412161302_peak2.csv,1,0.5124409999999999,4.548037813591554,-0.32263039145501393,0.05601027182500472,0.003137150549910917,0.21136,-0.301081,-0.00022733850000000038,6.274404465409004,490,18,16.5,-0.005317815465938942,87.11202746807292,8.56307846705636,16.470973787661105,0.784300558176125,0.2907364407971842
MOA_InsulDegrad_Peaks,filtered_denoised_202412161303_peak1.csv,1,0.406969,4.926926567340362,-0.007912091437612814,0.04813888496676953,0.0023173522458438695,0.202706,-0.204263,-0.00037626949999999945,4.634987649161002,970,16,13.5,-0.020437382199128797,98.34265591881415,8.417234907201776,17.404182942876208,0.5793734561451249,0.1625997532272236
MOA_InsulDegrad_Peaks,filtered_denoised_202412161303_peak2.csv,1,0.8188869999999999,3.3721936744581384,-0.06536607483133776,0.09872656042553102,0.009746933733456028,0.428519,-0.390368,0.00031320849999999945,19.49406366604101,764,18,14.5,-0.032543030785219355,81.80271093222535,7.981460432875997,14.948218239882902,2.436757958255125,0.5086452611076975
MOA_InsulDegrad_Peaks,filtered_denoised_202412161304_peak1.csv,1,0.256483,8.912975550940264,-1.1082251935644363,0.021544879896465054,0.000464181849753104,0.094167,-0.162316,0.0004268359999999998,0.9287280774480005,851,20,18.5,-0.046986932127216684,116.08046961187819,9.020515957096983,18.968913956817573,0.11609100968099999,0.08967817922461041
MOA_InsulDegrad_Peaks,filtered_denoised_202412161304_peak2.csv,1,0.493262,2.5820812692230533,0.15998236357898046,0.07241055272235172,0.005243288145556479,0.255564,-0.237698,-0.0001607890000000004,10.486627997318005,953,8,16.0,-0.005190905635170316,89.12260540493752,8.177543835741606,18.96577906745098,1.31082849966475,0.319862878762417
MOA_InsulDegrad_Peaks,filtered_denoised_202412161305_peak1.csv,1,0.888088,7.68153152135585,-0.34303773604711013,0.08797406337140076,0.007739435826075236,0.393571,-0.494517,0.0017480419999999993,15.484982953818008,69,17,15.5,-0.006129767876978961,70.35152692276789,8.081924102622601,15.997573328124819,1.9356228692272501,0.510115261341038
MOA_InsulDegrad_Peaks,filtered_denoised_202412161307_peak1.csv,1,0.362352,2.834745327355897,0.10081396755336781,0.040070802024291946,0.0016056691748699997,0.175703,-0.186649,0.0005393000000000002,3.2119200387200015,902,23,16.5,-0.035556149698600235,113.27833485012371,8.994445728893627,19.951207127333852,0.40149000483999997,0.2548450011767193
MOA_InsulDegrad_Peaks,filtered_denoised_202412161308_peak1.csv,1,0.787899,12.217882998050879,0.4212599544694734,0.06605030605922439,0.004362642930517215,0.412073,-0.375826,-3.8471999999999506e-05,8.725288821224005,421,18,14.5,-0.020053593824826136,86.96481430442738,8.138808547464999,14.948105179207738,1.090661102653,0.25479651120831504
MOA_InsulDegrad_Peaks,filtered_denoised_202412161310_peak1.csv,1,0.722721,9.25166416041641,0.22970413445181928,0.06039447858569655,0.0036474930436381585,0.365774,-0.356947,0.00017247099999999894,7.2950455797680025,784,18,14.5,-0.020586008819966122,90.4733537441304,8.259858523346406,17.44989954156385,0.9118806974709999,0.21758841113747843
MOA_InsulDegrad_Peaks,filtered_denoised_202412161311_peak1.csv,1,0.47613700000000003,2.428026122517866,0.11698355451114695,0.06644950330273781,0.0044155364891805635,0.257305,-0.218832,-0.0005682939999999997,8.831718894502005,960,25,15.0,-0.021071440835628508,82.9344323390974,8.26144445360184,17.51813781388059,1.10396486181275,0.30817310155011446
MOA_InsulDegrad_Peaks,filtered_denoised_202412161312_peak1.csv,1,0.6281140000000001,12.255438153688388,0.007419222905202412,0.05004082318523291,0.002504083985055744,0.287767,-0.340347,0.0005709475000000013,5.008819932207002,19,15,14.0,-0.03597076722067573,93.73971629371438,8.243677807586351,14.75873340565202,0.626102491525875,0.15276288137893912
MOA_InsulDegrad_Peaks,filtered_denoised_202412161312_peak2.csv,1,0.8363,4.46072673018889,0.07211418832730554,0.09434980958638267,0.008901886568986668,0.394969,-0.441331,-0.0003144635000000005,17.803970912559013,949,15,14.0,-0.03623816436744751,82.94983469705602,8.050749995132433,13.480350710342186,2.2254963640698753,0.47443587658921693
MOA_InsulDegrad_Peaks,filtered_denoised_202412161313_peak1.csv,1,0.8412029999999999,10.5236640665293,0.11094095751077318,0.06702826509999975,0.0044927883223158434,0.424411,-0.416792,0.0004345124999999997,8.985954246857004,331,17,14.0,-0.023242017240071397,89.72654051892255,8.35066947843735,14.471649142120677,1.123244280857125,0.3177149893992555
MOA_InsulDegrad_Peaks,filtered_denoised_202412161313_peak2.csv,1,0.479535,5.658313474655205,0.2694142301994652,0.04904739686492087,0.0024056471392250494,0.214619,-0.264916,-0.000778950499999999,4.812507806213002,464,25,14.5,-0.0019404595266697183,85.52471798393093,8.420887496160066,17.550503202662245,0.601563475776625,0.17874268151688205
MOA_InsulDegrad_Peaks,filtered_denoised_202412161317_peak1.csv,1,0.619238,5.372315361896066,-0.11864724786842354,0.0603712723514005,0.0036446905253269745,0.303787,-0.315451,-0.00010310499999999989,7.289402311936001,707,16,18.5,-0.001969939990231088,84.61260987008181,8.25749319997714,20.425426521124887,0.911175288992,0.30172825503519896
MOA_InsulDegrad_Peaks,filtered_denoised_202412161318_peak1.csv,1,0.6626179999999999,7.987141788200117,-0.3959126117248885,0.05866231861047319,0.003441267624756669,0.247201,-0.415417,-0.00021606949999999886,6.882628621571005,741,7,17.5,-0.019295159783746754,95.06556271145134,8.682826311818195,18.913540264143528,0.8603285776963749,0.40922297279721986
MOA_InsulDegrad_Peaks,filtered_denoised_202412161319_peak1.csv,1,0.5858490000000001,6.323235254683941,0.41541523253793,0.06224300207180679,0.003874191306910944,0.319405,-0.266444,0.0003226674999999997,7.748590842453005,481,19,13.5,-0.0046202156692614245,82.71236513461972,8.149344962983978,17.46167539550926,0.968573855306625,0.21922653867156727
MOA_InsulDegrad_Peaks,filtered_denoised_202412161320_peak1.csv,1,0.332046,5.480770477764245,0.26579119017239333,0.03317379896929328,0.0011005009380550838,0.164018,-0.168028,-0.00028344599999999975,2.201162559380001,474,20,16.0,-0.0044995175500374025,95.83944471775654,8.325531605566196,16.97513017226784,0.27514531992249996,0.10846105014651106
MOA_InsulDegrad_Peaks,filtered_denoised_202412161321_peak1.csv,1,0.675241,9.036635869048013,-0.5457206760344228,0.061340842120696036,0.0037626989120761573,0.270124,-0.405117,0.0001528935,7.525444576997005,593,18,18.5,-0.01635697754177943,83.02195924287369,8.329152514498503,16.98090089675918,0.940680572124625,0.3099244298320216
MOA_InsulDegrad_Peaks,filtered_denoised_202412161322_peak1.csv,1,0.511007,11.614622399260593,0.5523330184470543,0.043502450418421615,0.0018924631924072308,0.261815,-0.249192,6.91130000000002e-05,3.784935938028002,848,24,14.0,-0.01986540866833934,89.32160497814938,8.333758039164596,18.973309727182762,0.4731169922535,0.14898224144730499
MOA_InsulDegrad_Peaks,filtered_denoised_202412161322_peak2.csv,1,0.8407690000000001,9.120109989261358,-0.10783318875733965,0.0718662915335294,0.005164763858782239,0.391946,-0.448823,-0.00023381899999999978,10.329637060214004,614,20,18.0,-0.0038891051840388613,96.64072396769282,8.617577532651552,18.9892000935572,1.29120463252675,0.5424744491069634
MOA_InsulDegrad_Peaks,filtered_denoised_202412161323_peak1.csv,1,0.710529,7.083916073724143,0.44904913668812474,0.07435347402631971,0.005528439099782599,0.392643,-0.317886,1.3220000000000898e-05,11.056878549102004,1000,23,14.0,-0.0021516345910393415,95.53193681640639,8.057288486883301,17.44367777989331,1.38210981863775,0.28392838287878985
MOA_InsulDegrad_Peaks,filtered_denoised_202412161324_peak1.csv,1,0.642075,9.587777562337074,0.23266460886624787,0.055248238002445466,0.0030523678023748595,0.313779,-0.328296,-0.0003095844999999999,6.104927289875004,893,17,14.5,-0.025352737236247487,86.25670146126664,8.147135122726601,15.938893413968119,0.763115911234375,0.16878264394940234
MOA_InsulDegrad_Peaks,filtered_denoised_202412161324_peak2.csv,1,0.585637,5.459057024407946,0.2045411815893699,0.06296915796899977,0.003965114855324847,0.298051,-0.287586,-0.0003923234999999996,7.930537546107004,944,23,15.0,-0.011802124737972276,78.17531178233426,8.26641160216204,16.526499214358168,0.991317193263375,0.2910656489295972
MOA_InsulDegrad_Peaks,filtered_denoised_202412161325_peak1.csv,1,0.388919,15.672560054306082,-0.8342142598322784,0.02591235935583539,0.0006714503673859498,0.174831,-0.214088,0.0003649255000000001,1.3431670760130006,607,19,18.0,-0.0583594896735507,111.36851924814688,8.945120320326662,18.011270874757322,0.167895884501625,0.14930727805554428
MOA_InsulDegrad_Peaks,filtered_denoised_202412161326_peak1.csv,1,0.492232,5.849932595646345,0.24243231321894124,0.052809923985696845,0.002788888071375079,0.226602,-0.26563,0.0004563389999999988,5.578192633316003,898,24,14.0,-0.03467496143986599,96.43433109522621,8.463130348740625,17.4589071755207,0.6972740791644999,0.2105491968037289
MOA_InsulDegrad_Peaks,filtered_denoised_202412161327_peak1.csv,1,0.393479,3.865420994597401,0.0416050018690101,0.04364063615305889,0.0019045051238436707,0.182288,-0.211191,6.282299999999907e-05,3.8090181411460007,870,21,16.0,-0.029516667684059784,90.7486217970716,8.569568578400983,18.50173175740581,0.47612726764325003,0.20696345164715785
MOA_InsulDegrad_Peaks,filtered_denoised_202412161327_peak2.csv,1,1.091094,6.680437757023264,0.14399384826930564,0.10089858208616034,0.010180523866997637,0.523348,-0.567746,-4.28215000000004e-05,20.361051401357017,760,15,13.5,-0.007618481699289913,84.33615536249543,8.112850310130277,15.967699169512782,2.545131425169625,0.5133494228140232
MOA_InsulDegrad_Peaks,filtered_denoised_202412161327_peak3.csv,1,0.1793819999999999,19.141892949341244,0.9827139387876309,0.012712690515271729,0.00016161250013707975,0.10526,-0.0741219999999999,-0.0005120205,0.3237493302590001,8,6,15.0,-0.006132535325860448,122.57546007718666,9.04957471757081,9.878708310470742,0.040468666282375,0.025594165865962425
MOA_InsulDegrad_Peaks,filtered_denoised_202412161328_peak1.csv,1,0.911544,19.51226985166141,-0.204952167027203,0.05597524007032063,0.003133227500930028,0.413129,-0.498415,0.00039720850000000095,6.266770551045002,997,18,19.0,-0.012937486087364012,81.77209338055934,8.693986249680584,18.500529370247804,0.7833463188806249,0.45953356018684544
MOA_InsulDegrad_Peaks,filtered_denoised_202412161329_peak1.csv,1,0.259083,6.365047881954307,0.6159573218883084,0.025760192317320494,0.0006635875082253378,0.146754,-0.112329,0.0002429534999999997,1.3272930692570004,138,20,19.0,-0.027870802768781164,106.00534650793988,8.696688663480579,14.493046015876576,0.16591163365712497,0.08953460949108172
MOA_InsulDegrad_Peaks,filtered_denoised_202412161329_peak2.csv,1,0.6582570000000001,6.121778813879469,0.013122295891027482,0.06718328832535758,0.004513594230208128,0.30014,-0.358117,-6.690850000000004e-05,9.027197413911006,673,13,14.0,-0.04912860887244771,98.60651333058554,8.601306376765134,17.44777130978307,1.128399676738875,0.3894736863337714
MOA_InsulDegrad_Peaks,filtered_denoised_202412161330_peak1.csv,1,0.417099,4.898256236711871,-0.4931986404520861,0.042950474153367495,0.0018447432299990893,0.1838,-0.233299,-7.468950000000069e-05,3.689497617041001,992,16,17.5,-0.016139599351203692,100.55055220227283,8.676073639603768,18.850628235770692,0.46118720213012493,0.2248417431715211
MOA_InsulDegrad_Peaks,filtered_denoised_202412161331_peak1.csv,1,0.296513,8.565094463366023,0.1489015970479498,0.03109529469340028,0.0009669173520694077,0.142785,-0.153728,0.00034726850000000046,1.9340758949610006,101,18,15.5,-0.022417048868453433,104.90075987133916,8.487701025725453,15.006234882982973,0.241759486870125,0.07724088879051683
MOA_InsulDegrad_Peaks,filtered_denoised_202412161332_peak1.csv,1,0.368479,4.636442872830948,0.03908656946252083,0.036408879617861295,0.0013256065150279157,0.171666,-0.196813,-0.0005985779999999998,2.6519296213000008,744,18,16.0,-0.027506971358013152,101.40941768340811,8.766266094183923,20.036049762699896,0.33149120266249993,0.18289614771453488
MOA_InsulDegrad_Peaks,filtered_denoised_202412161333_peak1.csv,1,0.30386199999999997,3.68607773056641,0.083411007794145,0.03289160507794029,0.0010818576846031876,0.134991,-0.168871,0.0003555285000000003,2.163968170235001,888,17,18.0,-0.03662475826719935,98.69960191593094,8.615468145808816,18.975368053792778,0.270496021279375,0.11680584488163512
